ptop1,ptop2,id
.012,.012,34
0,0,34
.13600001,.13600001,34
.041000001,.041000001,34
.001,.001,34
.018999999,.018999999,34
.012,.012,34
.018999999,.018999999,34
.018999999,.018999999,34
.088,.088,34
.0089999996,.0089999996,35
.023,.023,35
.023,.023,35
.023,.023,35
.023,.023,35
.032000002,.032000002,35
.013,.013,35
.0089999996,.0089999996,35
.041000001,.041000001,35
.023,.023,35
.023,.023,35
.041000001,.041000001,35
.023,.023,35
.023,.023,35
.013,.013,35
.032000002,.032000002,35
.96100003,.96100003,36
.17399999,.17399999,36
.63599998,.63599998,36
0,0,36
0,0,36
.37200001,.37200001,36
.59600002,.59600002,36
.001,.001,36
0,0,36
.078000002,.078000002,36
.17399999,.17399999,36
.759,.759,36
.898,.898,36
.0020000001,.0020000001,36
.078000002,.078000002,36
.70200002,.70200002,36
.889,.889,36
.48500001,.48500001,36
.898,.898,36
.0020000001,.0020000001,36
.052000001,.052000001,36
.43000001,.43000001,36
0,0,36
.759,.759,36
0,0,36
.017999999,.017999999,36
.123,.123,36
.43000001,.43000001,36
0,0,36
0,0,36
.67400002,.67400002,36
.37200001,.37200001,36
0,0,36
0,0,36
.759,.759,36
.048999999,.048999999,36
0,0,36
.43000001,.43000001,36
.52100003,.52100003,36
.17399999,.17399999,36
.42300001,.42300001,36
0,0,36
.898,.898,36
.37200001,.37200001,36
.086999997,.086999997,36
.42500001,.42500001,36
.0089999996,.0089999996,36
.58700001,.58700001,36
0,0,36
.090999998,.090999998,36
.001,.001,36
.0089999996,.0089999996,36
.078000002,.078000002,36
.003,.003,36
.146,.146,37
.011,.011,37
.53299999,.53299999,37
0,0,37
0,0,37
0,0,37
0,0,37
.161,.161,37
.95899999,.95899999,37
0,0,37
0,0,37
.94400001,.94400001,37
.47799999,.47799999,37
.022,.022,37
.146,.146,37
0,0,37
0,0,37
.47799999,.47799999,37
.035,.035,37
.59600002,.59600002,37
0,0,37
0,0,37
.14,.14,37
0,0,37
.99000001,.99000001,37
.011,.011,37
.81900001,.81900001,37
0,0,37
.003,.003,37
.045000002,.045000002,37
.222,.222,37
0,0,37
.59600002,.59600002,37
.38999999,.38999999,37
0,0,37
0,0,37
.001,.001,37
0,0,37
.764,.764,37
.74199998,.74199998,37
0,0,37
0,0,37
0,0,37
0,0,37
.28799999,.28799999,37
.29800001,.29800001,37
0,0,37
.028999999,.028999999,37
.072999999,.072999999,37
.045000002,.045000002,37
.41100001,.41100001,37
0,0,37
0,0,37
.102,.102,37
0,0,37
0,0,37
0,0,37
.41100001,.41100001,37
0,0,37
.125,.125,37
.093000002,.093000002,37
0,0,37
.80500001,.80500001,37
.19400001,.19400001,37
.222,.222,37
.022,.022,37
0,0,37
.95899999,.95899999,37
0,0,37
.29800001,.29800001,37
.13699999,.13699999,37
.74699998,.74699998,37
.19400001,.19400001,37
.74699998,.74699998,37
.94400001,.94400001,37
.28799999,.28799999,37
.012,.012,37
.001,.001,37
0,0,37
0,0,37
.36500001,.36500001,37
0,0,37
.542,.542,37
.19400001,.19400001,37
.764,.764,37
.46799999,.46799999,37
.99000001,.99000001,37
.81900001,.81900001,37
0,0,37
.161,.161,37
.027000001,.027000001,37
0,0,37
0,0,37
.125,.125,37
0,0,37
.57499999,.57499999,37
.36500001,.36500001,37
.373,.373,37
.079000004,.079000004,37
.104,.104,37
.067000002,.067000002,37
0,0,37
0,0,37
.025,.025,37
0,0,37
0,0,37
0,0,37
.222,.222,37
.89499998,.89499998,37
0,0,37
.067000002,.067000002,37
.014,.014,37
.001,.001,37
0,0,37
.336,.336,37
.001,.001,37
.107,.107,37
0,0,37
.012,.012,37
0,0,37
.80500001,.80500001,37
.14,.14,37
0,0,37
.072999999,.072999999,37
.73500001,.73500001,37
0,0,37
0,0,37
.027000001,.027000001,37
0,0,37
0,0,37
.85500002,.85500002,37
.222,.222,37
0,0,37
0,0,37
0,0,37
0,0,37
0,0,37
.89499998,.89499998,37
.336,.336,37
.061999999,.061999999,37
.107,.107,37
.093000002,.093000002,37
0,0,37
.061999999,.061999999,37
.014,.014,37
.74199998,.74199998,37
0,0,37
.46799999,.46799999,37
0,0,37
0,0,37
0,0,37
0,0,37
.373,.373,37
.62199998,.62199998,37
.57499999,.57499999,37
0,0,37
.38999999,.38999999,37
0,0,37
.77700001,.77700001,37
.102,.102,37
0,0,37
.19400001,.19400001,37
.542,.542,37
0,0,37
.85500002,.85500002,37
0,0,37
.035,.035,37
.079000004,.079000004,37
.104,.104,37
.063000001,.063000001,38
.133,.133,38
.037999999,.037999999,38
.133,.133,38
.133,.133,38
.19400001,.19400001,38
.001,.001,38
.15800001,.15800001,38
.0070000002,.0070000002,38
.15800001,.15800001,38
.037999999,.037999999,38
.133,.133,38
.19400001,.19400001,38
.001,.001,38
.013,.013,38
.15800001,.15800001,38
.0070000002,.0070000002,38
.0070000002,.0070000002,38
.013,.013,38
.063000001,.063000001,38
.19400001,.19400001,38
.23999999,.23999999,38
.0070000002,.0070000002,38
.063000001,.063000001,38
.23999999,.23999999,38
.23999999,.23999999,38
.23999999,.23999999,38
.037999999,.037999999,38
.013,.013,38
.15800001,.15800001,38
.013,.013,38
.001,.001,38
.063000001,.063000001,38
.001,.001,38
.037999999,.037999999,38
.19400001,.19400001,38
.15800001,.15800001,38
.15800001,.15800001,38
.34799999,.34799999,39
0,0,39
.30599999,.30599999,39
.046,.046,39
0,0,39
0,0,39
.48899999,.48899999,39
0,0,39
.149,.149,39
.096000001,.096000001,39
0,0,39
.33899999,.33899999,39
.096000001,.096000001,39
.43099999,.43099999,39
0,0,39
0,0,39
0,0,39
0,0,39
.20900001,.20900001,39
.30399999,.30399999,39
.046,.046,39
0,0,39
.405,.405,39
.41100001,.41100001,39
.02,.02,40
.029999999,.029999999,40
.37400001,.37400001,40
.76899999,.76899999,40
0,0,40
.58700001,.58700001,40
.064999998,.064999998,40
.02,.02,40
.014,.014,40
.193,.193,40
.727,.727,40
.003,.003,40
.003,.003,40
.003,.003,40
.0049999999,.0049999999,40
.0049999999,.0049999999,40
.49399999,.49399999,40
.029999999,.029999999,40
.37400001,.37400001,40
.003,.003,40
.02,.02,40
.79500002,.79500002,40
.182,.182,40
1,1,40
.53299999,.53299999,40
0,0,40
.064999998,.064999998,40
.014,.014,40
.78600001,.78600001,40
.064999998,.064999998,40
.0049999999,.0049999999,40
.149,.149,40
.78600001,.78600001,40
.0049999999,.0049999999,40
.029999999,.029999999,40
.53299999,.53299999,40
.014,.014,40
.37400001,.37400001,40
.76899999,.76899999,40
.64700001,.64700001,40
.0020000001,.0020000001,40
.76899999,.76899999,40
1,1,40
.02,.02,40
.182,.182,40
.76899999,.76899999,40
.78600001,.78600001,40
.003,.003,40
.0049999999,.0049999999,40
.79500002,.79500002,40
.53299999,.53299999,40
.58700001,.58700001,40
.69099998,.69099998,40
.727,.727,40
0,0,40
.014,.014,40
.0049999999,.0049999999,40
.69099998,.69099998,40
.029999999,.029999999,40
.0020000001,.0020000001,40
.71600002,.71600002,40
.37400001,.37400001,40
0,0,40
.0020000001,.0020000001,40
0,0,40
.182,.182,40
.193,.193,40
.64700001,.64700001,40
.182,.182,40
.149,.149,40
.58700001,.58700001,40
.69099998,.69099998,40
.149,.149,40
.0020000001,.0020000001,40
1,1,40
.003,.003,40
.149,.149,40
.76899999,.76899999,40
.49399999,.49399999,40
.71600002,.71600002,40
.064999998,.064999998,40
.78600001,.78600001,40
.0049999999,.0049999999,40
.003,.003,40
.014,.014,40
.193,.193,40
.0020000001,.0020000001,40
.064999998,.064999998,40
.003,.003,40
.58700001,.58700001,40
.182,.182,40
.49399999,.49399999,40
1,1,40
.64700001,.64700001,40
.029999999,.029999999,40
.64700001,.64700001,40
.149,.149,40
.02,.02,40
.71600002,.71600002,40
.69099998,.69099998,40
.014,.014,40
.58700001,.58700001,40
.02,.02,40
.182,.182,40
.71600002,.71600002,40
.182,.182,40
.149,.149,40
0,0,40
.0020000001,.0020000001,40
.37400001,.37400001,40
.003,.003,40
.49399999,.49399999,40
.0049999999,.0049999999,40
.0020000001,.0020000001,40
.003,.003,40
.003,.003,40
.0049999999,.0049999999,40
.0020000001,.0020000001,40
0,0,40
.193,.193,40
.0049999999,.0049999999,40
.79500002,.79500002,40
.727,.727,40
.79500002,.79500002,40
.0049999999,.0049999999,40
.79500002,.79500002,40
.37400001,.37400001,40
.003,.003,40
0,0,40
.003,.003,40
.69099998,.69099998,40
.79500002,.79500002,40
0,0,40
.64700001,.64700001,40
.003,.003,40
.64700001,.64700001,40
.727,.727,40
.193,.193,40
.0020000001,.0020000001,40
.69099998,.69099998,40
.58700001,.58700001,40
0,0,40
.49399999,.49399999,40
.0049999999,.0049999999,40
.064999998,.064999998,40
0,0,40
.727,.727,40
.003,.003,40
.79500002,.79500002,40
.0020000001,.0020000001,40
.0020000001,.0020000001,40
.003,.003,40
.193,.193,40
.0049999999,.0049999999,40
.78600001,.78600001,40
.58700001,.58700001,40
.182,.182,40
.0020000001,.0020000001,40
0,0,40
.149,.149,40
.0049999999,.0049999999,40
.0049999999,.0049999999,40
.014,.014,40
0,0,40
.003,.003,40
.49399999,.49399999,40
.064999998,.064999998,40
0,0,40
.003,.003,40
.71600002,.71600002,40
.0020000001,.0020000001,40
.029999999,.029999999,40
.014,.014,40
0,0,40
.79500002,.79500002,40
.064999998,.064999998,40
.02,.02,40
1,1,40
.0020000001,.0020000001,40
.0020000001,.0020000001,40
.53299999,.53299999,40
.37400001,.37400001,40
.53299999,.53299999,40
.37400001,.37400001,40
.727,.727,40
.71600002,.71600002,40
.64700001,.64700001,40
.49399999,.49399999,40
.58700001,.58700001,40
.003,.003,40
.69099998,.69099998,40
.193,.193,40
.003,.003,40
.0049999999,.0049999999,40
.64700001,.64700001,40
.003,.003,40
.76899999,.76899999,40
.53299999,.53299999,40
.53299999,.53299999,40
.53299999,.53299999,40
.193,.193,40
1,1,40
.003,.003,40
0,0,40
.0020000001,.0020000001,40
1,1,40
.76899999,.76899999,40
1,1,40
.69099998,.69099998,40
.71600002,.71600002,40
.003,.003,40
.49399999,.49399999,40
.149,.149,40
.78600001,.78600001,40
.727,.727,40
.029999999,.029999999,40
.71600002,.71600002,40
.02,.02,40
.78600001,.78600001,40
.727,.727,40
.76899999,.76899999,40
.78600001,.78600001,40
.003,.003,40
.029999999,.029999999,40
.435,.435,41
.435,.435,41
.87900001,.87900001,41
.72399998,.72399998,41
.182,.182,41
.87900001,.87900001,41
.27700001,.27700001,41
.97000003,.97000003,41
.72399998,.72399998,41
.182,.182,41
.97000003,.97000003,41
.27700001,.27700001,41
.017000001,.017000001,41
.090999998,.090999998,41
.27700001,.27700001,41
.017000001,.017000001,41
.090999998,.090999998,41
.435,.435,41
.090999998,.090999998,41
.87900001,.87900001,41
.72399998,.72399998,41
.97000003,.97000003,41
.017000001,.017000001,41
.182,.182,41
0,0,42
0,0,42
.0060000001,.0060000001,42
0,0,42
.028999999,.028999999,42
.76099998,.76099998,42
.85600001,.85600001,42
.125,.125,42
.18799999,.18799999,42
.76599997,.76599997,42
.30500001,.30500001,42
.041999999,.041999999,42
.18799999,.18799999,42
.16,.16,42
.52499998,.52499998,42
.028000001,.028000001,42
.76099998,.76099998,42
.92199999,.92199999,42
.012,.012,42
.001,.001,42
.003,.003,42
.76999998,.76999998,42
.125,.125,42
.012,.012,42
.82800001,.82800001,42
.57099998,.57099998,42
0,0,42
.32100001,.32100001,42
.56400001,.56400001,42
.048,.048,42
.0070000002,.0070000002,42
.68800002,.68800002,42
.16,.16,42
.016000001,.016000001,42
.57099998,.57099998,42
0,0,42
.13699999,.13699999,42
.001,.001,42
.0049999999,.0049999999,42
.071000002,.071000002,42
.884,.884,42
.018999999,.018999999,42
.061000001,.061000001,42
.52499998,.52499998,42
.127,.127,42
0,0,42
.013,.013,42
.048,.048,42
.0089999996,.0089999996,42
.028999999,.028999999,42
0,0,42
.0020000001,.0020000001,42
.0089999996,.0089999996,42
.0020000001,.0020000001,42
0,0,42
.071000002,.071000002,42
.0049999999,.0049999999,42
.113,.113,42
.02,.02,42
.033,.033,42
.001,.001,42
.001,.001,42
.13699999,.13699999,42
.001,.001,42
.76099998,.76099998,42
.113,.113,42
.037,.037,42
.56400001,.56400001,42
.103,.103,42
.018999999,.018999999,42
.30500001,.30500001,42
.68800002,.68800002,42
.31600001,.31600001,42
.001,.001,42
.0020000001,.0020000001,42
.003,.003,42
.76999998,.76999998,42
.76599997,.76599997,42
.037,.037,42
.0070000002,.0070000002,42
0,0,42
.98199999,.98199999,42
.018999999,.018999999,42
.31600001,.31600001,42
.80800003,.80800003,42
.071000002,.071000002,42
.003,.003,42
.0060000001,.0060000001,42
.125,.125,42
0,0,43
.011,.011,43
.50599998,.50599998,43
.02,.02,43
.0089999996,.0089999996,43
.027000001,.027000001,43
.011,.011,43
.75400001,.75400001,43
.70499998,.70499998,43
.38800001,.38800001,43
.0040000002,.0040000002,43
.25999999,.25999999,43
.0040000002,.0040000002,43
.028000001,.028000001,43
.046999998,.046999998,43
0,0,43
.003,.003,43
.011,.011,43
.78600001,.78600001,43
.86799997,.86799997,43
.014,.014,43
.028000001,.028000001,43
.79500002,.79500002,43
.51599997,.51599997,43
.046999998,.046999998,43
0,0,43
.484,.484,43
.435,.435,43
.027000001,.027000001,43
.25099999,.25099999,43
.0040000002,.0040000002,43
.329,.329,43
.013,.013,43
.022,.022,43
.013,.013,43
.16500001,.16500001,43
.0060000001,.0060000001,43
.89600003,.89600003,43
.022,.022,43
.0040000002,.0040000002,43
0,0,43
.82700002,.82700002,43
.42899999,.42899999,43
.028000001,.028000001,43
.022,.022,43
.014,.014,43
.829,.829,43
.602,.602,43
.354,.354,43
.0040000002,.0040000002,43
.028999999,.028999999,43
.58700001,.58700001,43
.412,.412,43
.035,.035,43
.013,.013,43
0,0,43
.098999999,.098999999,43
0,0,43
.003,.003,43
.38,.38,43
.0040000002,.0040000002,43
.0080000004,.0080000004,43
.86799997,.86799997,43
.34299999,.34299999,43
.024,.024,43
.19599999,.19599999,43
0,0,43
0,0,43
.223,.223,43
.015,.015,43
.602,.602,43
0,0,43
.88,.88,43
.79500002,.79500002,43
.0060000001,.0060000001,43
.44400001,.44400001,43
0,0,43
.829,.829,43
.093000002,.093000002,43
.25099999,.25099999,43
.27900001,.27900001,43
.57700002,.57700002,43
.57700002,.57700002,43
.51599997,.51599997,43
.42899999,.42899999,43
.75400001,.75400001,43
.88599998,.88599998,43
0,0,43
.412,.412,43
.011,.011,43
.58700001,.58700001,43
.39899999,.39899999,43
.001,.001,43
.89600003,.89600003,43
.19599999,.19599999,43
.001,.001,43
.001,.001,43
.55199999,.55199999,43
.223,.223,43
.079999998,.079999998,43
.046999998,.046999998,43
.027000001,.027000001,43
.0040000002,.0040000002,43
0,0,43
.028000001,.028000001,43
.88599998,.88599998,43
.86699998,.86699998,43
.42199999,.42199999,43
.12800001,.12800001,43
.02,.02,43
.41999999,.41999999,43
.022,.022,43
.013,.013,43
.0040000002,.0040000002,43
.377,.377,43
.0060000001,.0060000001,43
.098999999,.098999999,43
.78600001,.78600001,43
.25999999,.25999999,43
.079999998,.079999998,43
.011,.011,43
.011,.011,43
.0040000002,.0040000002,43
.0060000001,.0060000001,43
.041999999,.041999999,43
.484,.484,43
.027000001,.027000001,43
0,0,43
.70499998,.70499998,43
.071000002,.071000002,43
.98199999,.98199999,43
.41999999,.41999999,43
.017000001,.017000001,43
.098999999,.098999999,43
.85299999,.85299999,43
.088,.088,43
.354,.354,43
.018999999,.018999999,43
.602,.602,43
.079999998,.079999998,43
.85299999,.85299999,43
.018999999,.018999999,43
.19599999,.19599999,43
.028999999,.028999999,43
.017999999,.017999999,43
.023,.023,43
.38800001,.38800001,43
.377,.377,43
.017999999,.017999999,43
.041999999,.041999999,43
.192,.192,43
.435,.435,43
.024,.024,43
.15800001,.15800001,43
.071000002,.071000002,43
.015,.015,43
.329,.329,43
.56400001,.56400001,43
.66600001,.66600001,43
.0089999996,.0089999996,43
.0040000002,.0040000002,43
.079999998,.079999998,43
0,0,43
.18700001,.18700001,43
.017999999,.017999999,43
.88099998,.88099998,43
.86799997,.86799997,43
.011,.011,43
.0040000002,.0040000002,43
.74299997,.74299997,43
.602,.602,43
.56400001,.56400001,43
.025,.025,43
0,0,43
.105,.105,43
.55199999,.55199999,43
.027000001,.027000001,43
.35100001,.35100001,43
.44400001,.44400001,43
0,0,43
0,0,43
.017000001,.017000001,43
.025,.025,43
0,0,43
0,0,43
.025,.025,43
.003,.003,43
.88099998,.88099998,43
.028000001,.028000001,43
.041999999,.041999999,43
.079999998,.079999998,43
.098999999,.098999999,43
.001,.001,43
.19599999,.19599999,43
.74299997,.74299997,43
.35100001,.35100001,43
.28,.28,43
.25400001,.25400001,43
.003,.003,43
.046999998,.046999998,43
.47499999,.47499999,43
.098999999,.098999999,43
.86799997,.86799997,43
.50599998,.50599998,43
.86699998,.86699998,43
.192,.192,43
.088,.088,43
.27900001,.27900001,43
.0080000004,.0080000004,43
.0060000001,.0060000001,43
.028000001,.028000001,43
.37400001,.37400001,43
.003,.003,43
.0089999996,.0089999996,43
.81999999,.81999999,43
.018999999,.018999999,43
.66600001,.66600001,43
.0080000004,.0080000004,43
.028000001,.028000001,43
.39899999,.39899999,43
.079999998,.079999998,43
.0040000002,.0040000002,43
.001,.001,43
.28,.28,43
.223,.223,43
.013,.013,43
0,0,43
.86799997,.86799997,43
.079999998,.079999998,43
.16500001,.16500001,43
0,0,43
.018999999,.018999999,43
.041999999,.041999999,43
.82700002,.82700002,43
.027000001,.027000001,43
.013,.013,43
.011,.011,43
.81999999,.81999999,43
.0040000002,.0040000002,43
.011,.011,43
.011,.011,43
.017999999,.017999999,43
0,0,43
.011,.011,43
.079999998,.079999998,43
0,0,43
.098999999,.098999999,43
.0080000004,.0080000004,43
.177,.177,43
.011,.011,43
.023,.023,43
.025,.025,43
.035,.035,43
.18700001,.18700001,43
.15800001,.15800001,43
0,0,43
.47499999,.47499999,43
.38,.38,43
.19599999,.19599999,43
0,0,43
.093000002,.093000002,43
.003,.003,43
.25400001,.25400001,43
0,0,43
.37400001,.37400001,43
.34299999,.34299999,43
0,0,43
.12800001,.12800001,43
.003,.003,43
.42199999,.42199999,43
.105,.105,43
.98199999,.98199999,43
.098999999,.098999999,43
.19599999,.19599999,43
.88,.88,43
.039999999,.039999999,43
.0040000002,.0040000002,43
.001,.001,43
0,0,43
.177,.177,43
.039999999,.039999999,43
.011,.011,43
.017999999,.017999999,43
.011,.011,43
.0060000001,.0060000001,44
.0060000001,.0060000001,44
.0060000001,.0060000001,44
.0060000001,.0060000001,44
.0060000001,.0060000001,44
.0060000001,.0060000001,44
.0060000001,.0060000001,44
.0060000001,.0060000001,44
.0060000001,.0060000001,44
.0060000001,.0060000001,44
.0060000001,.0060000001,44
.0060000001,.0060000001,44
0,0,45
0,0,45
0,0,45
.52899998,.52899998,45
0,0,45
0,0,45
0,0,45
0,0,45
0,0,45
0,0,45
.303,.303,45
0,0,45
0,0,45
0,0,45
0,0,45
.303,.303,45
0,0,45
0,0,45
0,0,45
.52899998,.52899998,45
0,0,45
0,0,46
0,0,46
.183,.183,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
.537,.537,46
0,0,46
0,0,46
.352,.352,46
0,0,46
.352,.352,46
0,0,46
0,0,46
0,0,46
.177,.177,46
0,0,46
.537,.537,46
0,0,46
.352,.352,46
0,0,46
.177,.177,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
.177,.177,46
.183,.183,46
0,0,46
0,0,46
0,0,46
0,0,46
0,0,46
.537,.537,46
0,0,46
0,0,46
0,0,46
0,0,46
.183,.183,46
0,0,46
.041999999,.041999999,47
.0020000001,.0020000001,47
0,0,47
.011,.011,47
.015,.015,47
.041999999,.041999999,47
.0060000001,.0060000001,47
.001,.001,47
.0049999999,.0049999999,47
.0020000001,.0020000001,47
.001,.001,47
.011,.011,47
.0049999999,.0049999999,47
.0060000001,.0060000001,47
.0049999999,.0049999999,47
.001,.001,47
.0060000001,.0060000001,47
.001,.001,47
.003,.003,47
.041999999,.041999999,47
.041999999,.041999999,47
.0020000001,.0020000001,47
.003,.003,47
.001,.001,47
.041999999,.041999999,47
.0060000001,.0060000001,47
.001,.001,47
.001,.001,47
.041999999,.041999999,47
.0060000001,.0060000001,47
.003,.003,47
.041999999,.041999999,47
.001,.001,47
.0049999999,.0049999999,47
.0070000002,.0070000002,47
.0070000002,.0070000002,47
.0049999999,.0049999999,47
.001,.001,47
.0049999999,.0049999999,47
.003,.003,47
.041999999,.041999999,47
.0049999999,.0049999999,47
.064000003,.064000003,47
.041999999,.041999999,47
.013,.013,47
.041999999,.041999999,47
.003,.003,47
0,0,47
.0049999999,.0049999999,47
.0070000002,.0070000002,47
.013,.013,47
.0060000001,.0060000001,47
.011,.011,47
0,0,47
.001,.001,47
0,0,47
.015,.015,47
.064000003,.064000003,47
0,0,47
.041999999,.041999999,47
.001,.001,47
0,0,47
0,0,47
.001,.001,47
0,0,47
.0060000001,.0060000001,47
.0049999999,.0049999999,47
.015,.015,47
.013,.013,47
.013,.013,47
.0070000002,.0070000002,47
.0060000001,.0060000001,47
.041999999,.041999999,47
.0060000001,.0060000001,47
.015,.015,47
.011,.011,47
.041999999,.041999999,47
.0070000002,.0070000002,47
.0060000001,.0060000001,47
.0049999999,.0049999999,47
.001,.001,47
0,0,47
.011,.011,47
.0060000001,.0060000001,47
.0060000001,.0060000001,47
.0060000001,.0060000001,47
.0020000001,.0020000001,47
0,0,47
.064000003,.064000003,47
.0020000001,.0020000001,47
.015,.015,47
.001,.001,47
.013,.013,47
.064000003,.064000003,47
.001,.001,47
.0060000001,.0060000001,47
.064000003,.064000003,47
.0060000001,.0060000001,47
.79400003,.79400003,48
.89899999,.89899999,48
.0049999999,.0049999999,48
.089000002,.089000002,48
.242,.242,48
.035999998,.035999998,48
.38499999,.38499999,48
.079000004,.079000004,48
.184,.184,48
.0049999999,.0049999999,48
.87800002,.87800002,48
.62,.62,48
.023,.023,48
.0080000004,.0080000004,48
.824,.824,48
.0040000002,.0040000002,48
.035,.035,48
.0099999998,.0099999998,48
.184,.184,48
.003,.003,48
.82300001,.82300001,48
.109,.109,48
.096000001,.096000001,48
.034000002,.034000002,48
.011,.011,48
.164,.164,48
.024,.024,48
.26499999,.26499999,48
.046,.046,48
.27700001,.27700001,48
.168,.168,48
.017000001,.017000001,48
.034000002,.034000002,48
.0049999999,.0049999999,48
.15000001,.15000001,48
.0060000001,.0060000001,48
.043000001,.043000001,48
.023,.023,48
.028999999,.028999999,48
.63099998,.63099998,48
.0099999998,.0099999998,48
.76700002,.76700002,48
.84299999,.84299999,48
.34900001,.34900001,48
.0089999996,.0089999996,48
.122,.122,48
.050999999,.050999999,48
.039000001,.039000001,48
.02,.02,48
.0099999998,.0099999998,48
.368,.368,48
.016000001,.016000001,48
.741,.741,48
.029999999,.029999999,48
.093999997,.093999997,48
.083999999,.083999999,48
.49700001,.49700001,48
.050000001,.050000001,48
.133,.133,48
.26499999,.26499999,48
.456,.456,48
.72799999,.72799999,48
.70200002,.70200002,48
.086999997,.086999997,48
.016000001,.016000001,48
.096000001,.096000001,48
.059,.059,48
.071000002,.071000002,48
.95999998,.95999998,48
.017999999,.017999999,48
.035,.035,48
.003,.003,48
.208,.208,48
.050999999,.050999999,48
.211,.211,48
.003,.003,48
.81999999,.81999999,48
.0020000001,.0020000001,48
.13500001,.13500001,48
.368,.368,48
.41299999,.41299999,48
.34900001,.34900001,48
.033,.033,48
.12,.12,48
.014,.014,48
.95999998,.95999998,48
.034000002,.034000002,48
.829,.829,48
.107,.107,48
.72799999,.72799999,48
.0099999998,.0099999998,48
.050999999,.050999999,48
.023,.023,48
.033,.033,48
.336,.336,48
.0089999996,.0089999996,48
.081,.081,48
.59899998,.59899998,48
.081,.081,48
.013,.013,48
.081,.081,48
.014,.014,48
.13600001,.13600001,48
.029999999,.029999999,48
.0099999998,.0099999998,48
.082000002,.082000002,48
.84399998,.84399998,48
.026000001,.026000001,48
.0080000004,.0080000004,48
.117,.117,48
.045000002,.045000002,48
.38600001,.38600001,48
.19499999,.19499999,48
.161,.161,48
.38600001,.38600001,48
.122,.122,48
.27900001,.27900001,48
.050999999,.050999999,48
.75300002,.75300002,48
.057999998,.057999998,48
.048,.048,48
.73500001,.73500001,48
.69800001,.69800001,48
.67699999,.67699999,48
.034000002,.034000002,48
.0080000004,.0080000004,48
.124,.124,48
.67699999,.67699999,48
.086999997,.086999997,48
.704,.704,48
.76999998,.76999998,48
.039000001,.039000001,48
.0089999996,.0089999996,48
.95999998,.95999998,48
.19499999,.19499999,48
.059,.059,48
.061000001,.061000001,48
.054000001,.054000001,48
.0049999999,.0049999999,48
.034000002,.034000002,48
.0040000002,.0040000002,48
.109,.109,48
.89899999,.89899999,48
0,0,48
.003,.003,48
.017000001,.017000001,48
.045000002,.045000002,48
.081,.081,48
.033,.033,48
.0099999998,.0099999998,48
.79400003,.79400003,48
.107,.107,48
.088,.088,48
.057,.057,48
.17900001,.17900001,48
.0049999999,.0049999999,48
.0020000001,.0020000001,48
.082000002,.082000002,48
.0040000002,.0040000002,48
.17900001,.17900001,48
.13600001,.13600001,48
.048,.048,48
.41100001,.41100001,48
.028999999,.028999999,48
.026000001,.026000001,48
.035,.035,48
.034000002,.034000002,48
.017000001,.017000001,48
.021,.021,48
.66000003,.66000003,48
.0080000004,.0080000004,48
.84299999,.84299999,48
.017999999,.017999999,48
.077,.077,48
.029999999,.029999999,48
.096000001,.096000001,48
.043000001,.043000001,48
.28200001,.28200001,48
.109,.109,48
.76700002,.76700002,48
.208,.208,48
.107,.107,48
.149,.149,48
.057,.057,48
.017000001,.017000001,48
.107,.107,48
.032000002,.032000002,48
.001,.001,48
.0040000002,.0040000002,48
.73500001,.73500001,48
.013,.013,48
.003,.003,48
.63999999,.63999999,48
.59899998,.59899998,48
.0060000001,.0060000001,48
.048,.048,48
.73500001,.73500001,48
.72799999,.72799999,48
.033,.033,48
.026000001,.026000001,48
.011,.011,48
.026000001,.026000001,48
.211,.211,48
.211,.211,48
.0099999998,.0099999998,48
.77899998,.77899998,48
.0080000004,.0080000004,48
.046,.046,48
.49700001,.49700001,48
.184,.184,48
.026000001,.026000001,48
.164,.164,48
.048,.048,48
.25299999,.25299999,48
.38600001,.38600001,48
.048,.048,48
.36300001,.36300001,48
.016000001,.016000001,48
.048,.048,48
.016000001,.016000001,48
.083999999,.083999999,48
.0020000001,.0020000001,48
.69400001,.69400001,48
.741,.741,48
.0080000004,.0080000004,48
.114,.114,48
.704,.704,48
.029999999,.029999999,48
.208,.208,48
.0070000002,.0070000002,48
.017000001,.017000001,48
.133,.133,48
.039999999,.039999999,48
.001,.001,48
.096000001,.096000001,48
.023,.023,48
.034000002,.034000002,48
.168,.168,48
.236,.236,48
.0020000001,.0020000001,48
.088,.088,48
.228,.228,48
.057,.057,48
.331,.331,48
.116,.116,48
.168,.168,48
.048,.048,48
.035999998,.035999998,48
.0020000001,.0020000001,48
.089000002,.089000002,48
.02,.02,48
.0070000002,.0070000002,48
.62,.62,48
.19499999,.19499999,48
.07,.07,48
.228,.228,48
.048,.048,48
.62,.62,48
.071000002,.071000002,48
.054000001,.054000001,48
.081,.081,48
.014,.014,48
.228,.228,48
.81800002,.81800002,48
.72100002,.72100002,48
.016000001,.016000001,48
.045000002,.045000002,48
.035999998,.035999998,48
.122,.122,48
.057,.057,48
.016000001,.016000001,48
.34900001,.34900001,48
.0040000002,.0040000002,48
.70999998,.70999998,48
.116,.116,48
